RUN_UUID,CLASS_NAME,FEEDBACK_TYPE,NUMBER,INPUT_TOKEN_COUNT,OUTPUT_TOKEN_COUNT
019c6b92-5b5d-7832-8cb7-46b5e8bf4886,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,8,148306,2715
019c6b92-5b5d-7832-8cb7-46b5e8bf4886,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,9,148384,2749
019c6b92-5b5d-7832-8cb7-46b5e8bf4886,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,10,177179,5594
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,1,15237,4364
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,2,7898,2338
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,3,8078,2565
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,4,8430,2358
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,5,16631,5767
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,6,29912,6510
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,7,7341,1925
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,8,7489,2069
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,9,8045,2307
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,10,8316,3155
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,INITIAL,0,17679,5643
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,1,19107,2524
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,2,18007,1763
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,3,17893,2320
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,4,33170,7821
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,5,40789,10421
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,6,25632,5444
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,7,25621,5063
019c6bad-83d5-76a9-b426-8891ae3ced5e,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,8,56424,18031
019c6bc1-df17-7933-abc4-19ebb5e84716,com.fasterxml.jackson.core.JsonPointer,COVERAGE,1,3254,2280
019c6bc1-df17-7933-abc4-19ebb5e84716,com.fasterxml.jackson.core.JsonPointer,COVERAGE,2,23517,14257
019c6bc1-df17-7933-abc4-19ebb5e84716,com.fasterxml.jackson.core.JsonPointer,INITIAL,0,10421,8499
019c6bc1-df17-7933-abc4-19ebb5e84716,com.fasterxml.jackson.core.JsonPointer,MUTATION,1,6595,1461
019c6bc1-df17-7933-abc4-19ebb5e84716,com.fasterxml.jackson.core.JsonPointer,MUTATION,2,6231,2315
019c6bc1-df17-7933-abc4-19ebb5e84716,com.fasterxml.jackson.core.JsonPointer,MUTATION,3,14148,13578
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,1,3331,1939
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,2,3638,2654
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,3,8346,6037
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,4,4188,2914
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,5,4346,2983
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,6,13796,8472
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,7,9193,5701
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,8,4453,2869
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,9,4786,2955
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,10,4825,3522
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,INITIAL,0,8842,6744
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,1,6280,1621
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,2,6400,1419
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,3,6449,2122
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,4,6269,2200
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,5,6244,2216
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,6,6242,2393
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,7,6309,2894
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,8,6439,2998
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,9,6729,3296
019c6bca-4705-7517-b430-abe5a2d76c7a,com.fasterxml.jackson.core.JsonPointer,MUTATION,10,6791,2878
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,1,11304,9851
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,2,11832,12745
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,3,4107,2928
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,4,17868,20395
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,INITIAL,0,3110,2972
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,1,5113,4675
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,2,8208,6067
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,3,4662,3428
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,4,8657,5479
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,5,7022,5613
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,6,4889,4276
019c6bda-6819-75a1-96d5-7748ddbe0f8d,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,7,11399,14262
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,1,7655,2135
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,2,7981,2391
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,3,8197,2685
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,4,17433,7359
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,5,8934,3205
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,6,17844,7103
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,7,9314,3571
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,8,9524,4303
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,INITIAL,0,5108,1274
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,1,18637,1816
019c6be8-82d6-7198-88af-8ed2f07a554d,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,2,41282,17748
019c6c2a-41fa-7f61-9c25-0bc95e324ac9,com.fasterxml.jackson.core.json.JsonGeneratorImpl,INITIAL,0,10956,13567
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,1,3352,2085
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,2,3536,2243
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,3,3779,3128
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,4,3779,1947
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,5,3839,2284
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,6,3944,2807
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,7,4222,2806
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,8,4459,3056
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,9,4670,3436
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,COVERAGE,10,4873,3897
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,INITIAL,0,4372,3649
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,MUTATION,1,4658,1831
019c6c2c-c2d9-74ab-b278-a17ee283ff38,com.fasterxml.jackson.core.io.IOContext,MUTATION,2,20795,14427
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,1,35342,5770
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,2,28864,6510
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,3,11822,2289
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,4,12168,2981
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,5,12610,3379
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,6,12907,3374
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,7,12907,4134
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,8,12907,3653
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,9,13027,3645
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,10,13435,3777
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,INITIAL,0,7608,2006
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,1,19542,2586
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,2,18936,1054
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,3,18963,1698
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,4,19462,1934
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,5,19795,2220
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,6,19961,2070
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,7,20092,2252
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,8,20092,2423
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,9,20324,2450
019c6c37-98f9-714b-84d1-9b5970338831,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,10,20324,2645
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,1,2384,3135
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,2,3050,2923
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,3,3444,2832
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,4,3634,3545
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,5,3843,3624
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,6,4044,4292
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,7,4247,3740
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,8,9613,8520
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,9,15003,12692
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,10,4514,4229
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,INITIAL,0,1110,2094
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,1,6519,4187
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,2,7321,5541
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,3,3685,3651
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,4,4104,4101
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,5,4104,3703
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,6,4254,4113
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,7,4254,3483
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,8,12332,10001
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,9,8877,7639
019c6c48-c7dc-72a5-b49b-4cee7464a776,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,10,4248,3841
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,1,39366,1769
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,2,39603,2637
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,3,39717,2336
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,4,42457,5206
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,5,43048,5807
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,6,40671,3712
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,7,41150,4339
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,8,41657,4989
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,9,46576,9593
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,10,42334,5098
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,INITIAL,0,84719,5109
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,1,150261,2638
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,2,149334,4399
019c6c60-9611-714e-aa97-bd05e52349d8,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,3,155611,10641
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,1,21190,5220
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,2,15320,5067
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,3,24561,9391
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,4,34038,12814
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,5,9028,3241
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,6,9028,3205
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,7,9028,3317
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,8,9028,3203
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,9,9028,3037
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,10,11904,6666
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,INITIAL,0,4971,1174
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,1,17485,2038
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,2,16933,2278
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,3,17240,2175
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,4,17377,2293
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,5,33737,10110
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,6,16833,2861
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,7,16833,2698
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,8,16940,2827
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,9,16939,3074
019c6c74-9c75-7369-8d40-0ed75eea383a,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,10,16939,3339
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,COVERAGE,1,4464,3446
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,COVERAGE,2,3560,2333
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,COVERAGE,3,26416,17295
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,INITIAL,0,1957,1127
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,1,7689,2673
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,2,6301,1559
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,3,6251,1824
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,4,6220,2116
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,5,10654,5201
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,6,6491,2598
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,7,20577,12513
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,8,6144,2972
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,9,6247,3140
019c6c89-e6b8-7866-86d4-f39046fcd2b8,com.fasterxml.jackson.core.JsonPointer,MUTATION,10,6182,2826
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,1,3216,1765
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,2,4195,2879
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,3,3341,2189
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,4,3420,1843
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,5,3585,2397
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,6,3927,2932
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,7,4147,2817
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,8,4403,2704
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,9,4648,3581
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,10,4775,3344
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,INITIAL,0,17256,7770
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,1,12163,5058
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,2,6398,2006
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,3,6468,1764
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,4,6249,2461
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,5,6443,2249
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,6,6443,2567
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,7,6411,3149
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,8,6460,2817
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,9,11985,7331
019c6c98-019b-76ac-8e67-d644363b652e,com.fasterxml.jackson.core.JsonPointer,MUTATION,10,12375,7277
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,1,2834,1785
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,2,5666,5399
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,3,3165,2747
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,4,3447,2600
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,5,8772,9220
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,6,7312,6765
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,7,6946,6833
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,8,6802,7215
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,9,8934,9332
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,10,8564,9013
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,INITIAL,0,2984,3569
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,1,3473,1155
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,2,3239,1613
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,3,6079,5500
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,4,12355,16125
019c6ca8-d53f-764b-a036-2684ecb09221,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,5,11762,17200
019c6cbc-ba70-7ca0-b3d6-7aa3729300d0,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,1,15216,3921
019c6cbc-ba70-7ca0-b3d6-7aa3729300d0,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,2,26136,8594
