RUN_UUID,RUN_COMPLETED,RUN_DURATION_MINUTES,RUN_SUCCESSFUL,D4J_PROJECT,D4J_BUG_ID,MODEL,REASONING_LEVEL,MAX_FIX_REPROMPTS,FEEDBACK_ITERATIONS,CLASS_NAME,FEEDBACK_TYPE,FEEDBACK_LOOP_DURATION_MINUTES,FEEDBACK_LOOP_SUCCESSFUL,ITERATION,ITERATION_DURATION_MINUTES,FIX_REPROMPT_COUNT,REAL_BUG_RESULT,MUTANTS,COVERED_MUTANTS,KILLED_MUTANTS,LINE_COVERAGE,BRANCH_COVERAGE
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6.46835000000,true,2,0.51181666667,0,UNDETECTED,898,569,247,0.5388739946380697,0.4341317365269461
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6.46835000000,true,3,1.16821666667,1,UNDETECTED,898,569,247,0.5415549597855228,0.437125748502994
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6.46835000000,true,4,0.62858333333,0,UNDETECTED,898,573,249,0.546916890080429,0.4491017964071856
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6.46835000000,true,5,0.57421666667,0,UNDETECTED,898,573,249,0.546916890080429,0.4491017964071856
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6.46835000000,true,6,0.54040000000,0,UNDETECTED,898,573,249,0.546916890080429,0.4491017964071856
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6.46835000000,true,7,0.61478333333,0,UNDETECTED,898,573,249,0.546916890080429,0.4491017964071856
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6.46835000000,true,8,0.66475000000,0,UNDETECTED,898,573,249,0.546916890080429,0.4491017964071856
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6.46835000000,true,9,0.62991666667,0,UNDETECTED,898,573,249,0.546916890080429,0.4491017964071856
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6.46835000000,true,10,0.58536666667,0,UNDETECTED,898,573,249,0.546916890080429,0.4491017964071856
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,0,0.43711666667,0,UNDETECTED,898,517,191,0.46380697050938335,0.3772455089820359
