RUN_UUID,CLASS_NAME,FEEDBACK_TYPE,NUMBER,INPUT_TOKEN_COUNT,OUTPUT_TOKEN_COUNT
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,1,16701,3002
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,2,32575,5211
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,3,17210,3115
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,4,17345,3096
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,5,81661,17481
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6,33725,6589
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,7,34202,7024
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,8,17736,3252
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,9,17736,3492
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,COVERAGE,10,17736,3199
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,INITIAL,0,75840,12788
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,MUTATION,1,41495,2588
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,MUTATION,2,56925,5864
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,MUTATION,3,41409,2809
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,MUTATION,4,89124,15888
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,MUTATION,5,41503,2895
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,MUTATION,6,41503,3127
019c8661-3235-751e-bd75-87fc87674981,org.apache.commons.lang3.math.NumberUtils,MUTATION,7,122935,24439
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,1,16887,2263
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,2,17051,2339
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,3,32954,5804
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,4,17698,3084
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,5,17822,2809
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6,17822,3132
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,7,17977,2928
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,8,17977,2932
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,9,18062,3112
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,COVERAGE,10,18062,2943
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,INITIAL,0,12625,1629
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,1,54185,5490
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,2,39362,2434
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,3,41869,4544
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,4,70674,7968
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,5,55448,6171
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,6,44527,8424
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,7,38594,3585
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,8,58488,10534
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,9,39022,3811
019c8672-fdb4-731e-9487-e54a6939a9bd,org.apache.commons.lang3.math.NumberUtils,MUTATION,10,39008,3852
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,1,3607,3153
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,2,1508,2368
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,3,1639,2494
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,4,1791,2269
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5,1900,2358
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,6,2031,2683
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,7,2298,2690
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,8,2470,3337
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,9,2623,2843
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,10,2907,3269
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,INITIAL,0,762,1302
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,1,1666,2072
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,2,6830,6199
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,3,1995,2636
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,4,2193,3466
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,5,2465,4355
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,6,2637,3074
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7,2786,3789
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,8,2943,3407
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,9,3119,3606
019c8682-daab-7a86-8642-395926206bc0,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,10,3264,4255
019c868e-ba3f-7f87-9c6d-96aa06099e91,org.apache.commons.lang3.LocaleUtils,COVERAGE,1,9494,4093
019c868e-ba3f-7f87-9c6d-96aa06099e91,org.apache.commons.lang3.LocaleUtils,COVERAGE,2,9191,3863
019c868e-ba3f-7f87-9c6d-96aa06099e91,org.apache.commons.lang3.LocaleUtils,COVERAGE,3,4466,1880
019c868e-ba3f-7f87-9c6d-96aa06099e91,org.apache.commons.lang3.LocaleUtils,COVERAGE,4,9694,4557
019c868e-ba3f-7f87-9c6d-96aa06099e91,org.apache.commons.lang3.LocaleUtils,COVERAGE,5,21570,11152
019c868e-ba3f-7f87-9c6d-96aa06099e91,org.apache.commons.lang3.LocaleUtils,COVERAGE,6,33088,17596
019c868e-ba3f-7f87-9c6d-96aa06099e91,org.apache.commons.lang3.LocaleUtils,INITIAL,0,2914,1569
019c868e-ba3f-7f87-9c6d-96aa06099e91,org.apache.commons.lang3.LocaleUtils,MUTATION,1,11483,3521
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,1,3423,1162
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,2,4611,2650
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,3,3637,2273
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,4,5791,4990
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,5,4137,2606
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,6,4211,2387
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,7,4351,2291
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,8,4436,2805
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,9,4558,2871
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,COVERAGE,10,4577,2516
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,INITIAL,0,2515,855
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,1,9163,5161
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,2,3791,2922
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,3,3882,2508
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,4,5483,4284
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,5,3989,3753
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,6,4147,2750
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,7,4234,3684
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,8,4616,3655
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,9,4716,3543
019c8696-4f43-77fd-92ed-bd78a1ad9eb3,org.apache.commons.lang3.SerializationUtils,MUTATION,10,4716,3559
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,1,16281,2540
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,2,16522,2771
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,3,36916,10565
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,4,16742,3092
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,5,16960,2932
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6,32753,6858
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,7,17196,3331
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,8,17196,3034
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,9,17196,2917
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,10,17196,3380
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,INITIAL,0,42410,5345
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,1,39867,4126
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,2,51101,5551
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,3,39049,5741
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,4,51588,5258
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,5,35751,3218
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,6,35796,3483
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,7,51942,7994
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,8,35957,3825
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,9,35957,4007
019c86a2-8a80-7567-9267-ca3afb9996a9,org.apache.commons.lang3.math.NumberUtils,MUTATION,10,36018,3899
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,1,45523,3481
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,2,23936,2336
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,3,51703,10950
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,4,47240,6336
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,5,24722,3252
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,6,24790,3825
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,7,25034,3714
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,8,25234,3709
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,9,48992,8197
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,COVERAGE,10,25480,4271
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,INITIAL,0,64117,5924
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,1,43432,2280
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,2,41700,2862
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,3,41833,3096
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,4,71251,13244
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,5,42127,4139
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,6,42274,4198
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,7,42418,4026
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,8,42418,3824
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,9,42418,3932
019c86b2-3a4c-77ba-9a1e-18b533093b03,org.apache.commons.lang3.time.DateUtils,MUTATION,10,42443,3890
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,1,20951,4219
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,2,10971,2665
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,3,33910,11558
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,4,11641,3128
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,5,11747,3446
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,6,11903,3221
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,7,11796,3349
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,8,12018,3296
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,9,11904,3757
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,10,12053,3592
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,INITIAL,0,8135,1228
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,1,17961,1644
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,2,17808,2362
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,3,16788,1960
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,4,27094,4465
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,5,52034,14414
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,6,16634,2804
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,7,16383,3192
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,8,16357,4057
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,9,16153,3712
019c86c5-30a8-7028-8993-20adf0b85764,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,10,16160,4286
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,1,13444,1751
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,2,13696,2318
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,3,14013,2441
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,4,41468,8922
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,5,27724,5448
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,6,14194,2887
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,7,14241,2614
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,8,14241,3088
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,9,14388,3422
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,COVERAGE,10,14434,3390
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,INITIAL,0,16041,7766
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,1,25079,1821
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,2,24505,2103
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,3,35983,3872
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,4,27042,5654
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,5,25531,4492
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,6,23605,2671
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,7,36703,5589
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,8,23226,3139
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,9,23177,3037
019c86d4-ac3d-7059-8463-c5bae558594a,org.apache.commons.lang3.ClassUtils,MUTATION,10,23265,3170
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,COVERAGE,1,71118,14972
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,INITIAL,0,53485,8380
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,1,115007,2111
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,2,116868,3265
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,3,115064,3366
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,4,115913,3631
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,5,115758,3496
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,6,115755,4201
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,7,115755,3973
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,8,115644,4043
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,9,115644,3758
019c86e0-a3da-7b04-8cce-531b64e6efa3,org.apache.commons.lang3.ArrayUtils,MUTATION,10,115644,3722
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,1,16636,2301
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,2,16709,2751
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,3,33035,6148
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,4,17322,3026
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,5,17415,3758
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6,21461,6761
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,7,17685,2944
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,8,17685,3013
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,9,17685,2882
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,COVERAGE,10,17685,2912
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,INITIAL,0,42712,5961
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,1,40705,2478
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,2,40846,2991
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,3,41143,3209
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,4,40704,3140
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,5,40704,3703
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,6,60217,12430
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,7,73530,13586
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,8,40176,3915
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,9,40176,3757
019c86e9-a7fa-75a1-89fe-29854b9c25d8,org.apache.commons.lang3.math.NumberUtils,MUTATION,10,40184,4294
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,1,16529,2477
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,2,16672,2646
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,3,32533,5230
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,4,16906,3101
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,5,17106,3165
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6,17553,3111
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,7,17553,2975
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,8,17416,3695
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,9,17673,3943
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,COVERAGE,10,102177,25741
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,INITIAL,0,45753,8778
019c86f8-f766-7033-b446-60fe95f57f6b,org.apache.commons.lang3.math.NumberUtils,MUTATION,1,76975,15253
019c8705-6797-7f86-986b-690f7836d42f,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,1,1903,1947
019c8705-6797-7f86-986b-690f7836d42f,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,2,2050,2590
019c8705-6797-7f86-986b-690f7836d42f,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,3,2149,2827
019c8705-6797-7f86-986b-690f7836d42f,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,4,2266,2983
019c8705-6797-7f86-986b-690f7836d42f,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5,2376,3084
019c8705-6797-7f86-986b-690f7836d42f,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,6,2545,2439
019c8705-6797-7f86-986b-690f7836d42f,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,7,2467,2768
019c8705-6797-7f86-986b-690f7836d42f,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,8,2580,3143
